subscription_id,user_id,plan_type,monthly_fee,payment_method,auto_renew,tenure_months
SUB-211372,SPOT-111372,Premium Family,17.99,Credit Card,1,16
SUB-211373,SPOT-111373,Premium Individual,10.99,Carrier Billing,1,24
SUB-211374,SPOT-111374,Premium Duo,14.99,Credit Card,1,5
SUB-211375,SPOT-111375,Premium Duo,14.99,Credit Card,1,5
SUB-211376,SPOT-111376,Free,0.0,None,0,18
SUB-211377,SPOT-111377,Free,0.0,None,0,3
SUB-211378,SPOT-111378,Premium Student,5.99,PayPal,1,14
SUB-211379,SPOT-111379,Premium Family,17.99,Credit Card,1,28
SUB-211380,SPOT-111380,Premium Duo,14.99,PayPal,1,30
SUB-211381,SPOT-111381,Free,0.0,None,0,24
SUB-211382,SPOT-111382,Free,0.0,None,0,28
SUB-211383,SPOT-111383,Premium Student,5.99,PayPal,1,3
SUB-211384,SPOT-111384,Free,0.0,None,0,10
SUB-211385,SPOT-111385,Premium Duo,14.99,Credit Card,1,27
SUB-211386,SPOT-111386,Premium Individual,10.99,PayPal,0,16
SUB-211387,SPOT-111387,Free,0.0,None,0,4
SUB-211388,SPOT-111388,Free,0.0,None,0,13
SUB-211389,SPOT-111389,Premium Student,5.99,PayPal,0,2
SUB-211390,SPOT-111390,Free,0.0,None,0,25
SUB-211391,SPOT-111391,Premium Family,17.99,Credit Card,1,5
SUB-211392,SPOT-111392,Premium Individual,10.99,Credit Card,1,21
SUB-211393,SPOT-111393,Premium Duo,14.99,Credit Card,1,24
SUB-211394,SPOT-111394,Premium Student,5.99,PayPal,1,32
SUB-211395,SPOT-111395,Premium Student,5.99,PayPal,1,16
SUB-211396,SPOT-111396,Premium Individual,10.99,PayPal,1,2
SUB-211397,SPOT-111397,Premium Individual,10.99,Credit Card,1,19
SUB-211398,SPOT-111398,Free,0.0,None,0,24
SUB-211399,SPOT-111399,Premium Individual,10.99,Credit Card,1,18
SUB-211400,SPOT-111400,Premium Individual,10.99,PayPal,0,5
SUB-211401,SPOT-111401,Free,0.0,None,0,2
SUB-211402,SPOT-111402,Premium Individual,10.99,Credit Card,1,22
SUB-211403,SPOT-111403,Free,0.0,None,0,13
SUB-211404,SPOT-111404,Premium Individual,10.99,Credit Card,1,7
SUB-211405,SPOT-111405,Premium Duo,14.99,PayPal,1,3
SUB-211406,SPOT-111406,Premium Student,5.99,Credit Card,1,12
SUB-211407,SPOT-111407,Free,0.0,None,0,23
SUB-211408,SPOT-111408,Premium Individual,10.99,Credit Card,1,32
SUB-211409,SPOT-111409,Free,0.0,None,0,13
SUB-211410,SPOT-111410,Premium Duo,14.99,PayPal,1,30
SUB-211411,SPOT-111411,Free,0.0,None,0,17
SUB-211412,SPOT-111412,Premium Individual,10.99,Credit Card,0,30
SUB-211413,SPOT-111413,Free,0.0,None,0,6
SUB-211414,SPOT-111414,Premium Individual,10.99,Credit Card,1,3
SUB-211415,SPOT-111415,Premium Individual,10.99,PayPal,1,24
SUB-211416,SPOT-111416,Free,0.0,None,0,3
SUB-211417,SPOT-111417,Premium Individual,10.99,PayPal,1,32
SUB-211418,SPOT-111418,Free,0.0,None,0,23
SUB-211419,SPOT-111419,Premium Student,5.99,Credit Card,1,23
SUB-211420,SPOT-111420,Free,0.0,None,0,9
SUB-211421,SPOT-111421,Premium Individual,10.99,Credit Card,1,24
SUB-211422,SPOT-111422,Premium Duo,14.99,PayPal,1,6
SUB-211423,SPOT-111423,Free,0.0,None,0,21
SUB-211424,SPOT-111424,Free,0.0,None,0,10
SUB-211425,SPOT-111425,Free,0.0,None,0,6
SUB-211426,SPOT-111426,Premium Family,17.99,PayPal,1,29
SUB-211427,SPOT-111427,Free,0.0,None,0,11
SUB-211428,SPOT-111428,Free,0.0,None,0,32
SUB-211429,SPOT-111429,Premium Individual,10.99,Credit Card,1,26
SUB-211430,SPOT-111430,Premium Individual,10.99,Gift Card,0,7
SUB-211431,SPOT-111431,Premium Duo,14.99,Credit Card,1,16
SUB-211432,SPOT-111432,Premium Student,5.99,Carrier Billing,1,16
SUB-211433,SPOT-111433,Premium Family,17.99,Credit Card,1,33
SUB-211434,SPOT-111434,Free,0.0,None,0,31
SUB-211435,SPOT-111435,Free,0.0,None,0,2
SUB-211436,SPOT-111436,Premium Family,17.99,Credit Card,1,23
SUB-211437,SPOT-111437,Premium Family,17.99,PayPal,1,29
SUB-211438,SPOT-111438,Premium Individual,10.99,PayPal,1,10
SUB-211439,SPOT-111439,Premium Individual,10.99,Credit Card,1,20
SUB-211440,SPOT-111440,Free,0.0,None,0,26
SUB-211441,SPOT-111441,Premium Student,5.99,PayPal,1,21
SUB-211442,SPOT-111442,Premium Student,5.99,PayPal,0,6
SUB-211443,SPOT-111443,Free,0.0,None,0,5
SUB-211444,SPOT-111444,Free,0.0,None,0,24
SUB-211445,SPOT-111445,Free,0.0,None,0,22
SUB-211446,SPOT-111446,Free,0.0,None,0,26
SUB-211447,SPOT-111447,Free,0.0,None,0,8
SUB-211448,SPOT-111448,Free,0.0,None,0,9
SUB-211449,SPOT-111449,Free,0.0,None,0,31
SUB-211450,SPOT-111450,Premium Individual,10.99,Credit Card,1,19
SUB-211451,SPOT-111451,Free,0.0,None,0,16
SUB-211452,SPOT-111452,Premium Duo,14.99,Credit Card,1,8
SUB-211453,SPOT-111453,Premium Student,5.99,Credit Card,1,29
SUB-211454,SPOT-111454,Premium Student,5.99,Credit Card,1,18
SUB-211455,SPOT-111455,Premium Individual,10.99,Credit Card,1,26
SUB-211456,SPOT-111456,Premium Individual,10.99,Credit Card,1,20
SUB-211457,SPOT-111457,Free,0.0,None,0,30
SUB-211458,SPOT-111458,Free,0.0,None,0,19
SUB-211459,SPOT-111459,Premium Family,17.99,PayPal,1,25
SUB-211460,SPOT-111460,Free,0.0,None,0,22
SUB-211461,SPOT-111461,Free,0.0,None,0,10
SUB-211462,SPOT-111462,Free,0.0,None,0,26
SUB-211463,SPOT-111463,Premium Duo,14.99,Credit Card,1,29
SUB-211464,SPOT-111464,Free,0.0,None,0,15
SUB-211465,SPOT-111465,Premium Individual,10.99,Credit Card,1,13
SUB-211466,SPOT-111466,Premium Individual,10.99,Credit Card,1,11
SUB-211467,SPOT-111467,Premium Family,17.99,PayPal,1,6
SUB-211468,SPOT-111468,Free,0.0,None,0,25
SUB-211469,SPOT-111469,Premium Individual,10.99,Credit Card,1,9
SUB-211470,SPOT-111470,Premium Family,17.99,Credit Card,1,19
SUB-211471,SPOT-111471,Free,0.0,None,0,20
SUB-211472,SPOT-111472,Free,0.0,None,0,18
SUB-211473,SPOT-111473,Free,0.0,None,0,4
SUB-211474,SPOT-111474,Premium Individual,10.99,PayPal,0,17
SUB-211475,SPOT-111475,Free,0.0,None,0,22
SUB-211476,SPOT-111476,Premium Student,5.99,Credit Card,1,32
SUB-211477,SPOT-111477,Premium Individual,10.99,PayPal,0,10
SUB-211478,SPOT-111478,Premium Individual,10.99,Credit Card,1,20
SUB-211479,SPOT-111479,Premium Individual,10.99,PayPal,1,18
SUB-211480,SPOT-111480,Premium Family,17.99,Credit Card,1,16
SUB-211481,SPOT-111481,Premium Individual,10.99,Credit Card,1,12
SUB-211482,SPOT-111482,Free,0.0,None,0,2
SUB-211483,SPOT-111483,Free,0.0,None,0,3
SUB-211484,SPOT-111484,Premium Student,5.99,PayPal,1,29
SUB-211485,SPOT-111485,Premium Individual,10.99,Credit Card,1,11
SUB-211486,SPOT-111486,Premium Individual,10.99,Gift Card,1,6
SUB-211487,SPOT-111487,Premium Family,17.99,Credit Card,1,25
SUB-211488,SPOT-111488,Premium Individual,10.99,Credit Card,1,5
SUB-211489,SPOT-111489,Free,0.0,None,0,7
SUB-211490,SPOT-111490,Premium Family,17.99,PayPal,1,24
SUB-211491,SPOT-111491,Premium Individual,10.99,PayPal,1,13
SUB-211492,SPOT-111492,Free,0.0,None,0,30
SUB-211493,SPOT-111493,Premium Individual,10.99,Gift Card,1,16
SUB-211494,SPOT-111494,Premium Individual,10.99,PayPal,1,3
SUB-211495,SPOT-111495,Premium Individual,10.99,Carrier Billing,1,18
SUB-211496,SPOT-111496,Premium Family,17.99,PayPal,1,22
SUB-211497,SPOT-111497,Free,0.0,None,0,7
SUB-211498,SPOT-111498,Free,0.0,None,0,20
SUB-211499,SPOT-111499,Premium Family,17.99,Credit Card,1,20
SUB-211500,SPOT-111500,Free,0.0,None,0,25
SUB-211501,SPOT-111501,Premium Student,5.99,Credit Card,1,18
SUB-211502,SPOT-111502,Free,0.0,None,0,18
SUB-211503,SPOT-111503,Premium Duo,14.99,PayPal,1,21
SUB-211504,SPOT-111504,Premium Family,17.99,Credit Card,1,24
SUB-211505,SPOT-111505,Free,0.0,None,0,21
SUB-211506,SPOT-111506,Free,0.0,None,0,30
SUB-211507,SPOT-111507,Premium Family,17.99,Credit Card,1,5
SUB-211508,SPOT-111508,Premium Student,5.99,Carrier Billing,1,26
SUB-211509,SPOT-111509,Free,0.0,None,0,18
SUB-211510,SPOT-111510,Free,0.0,None,0,8
SUB-211511,SPOT-111511,Premium Individual,10.99,Credit Card,0,22
SUB-211512,SPOT-111512,Premium Duo,14.99,Credit Card,1,31
SUB-211513,SPOT-111513,Free,0.0,None,0,29
SUB-211514,SPOT-111514,Premium Student,5.99,PayPal,1,8
SUB-211515,SPOT-111515,Free,0.0,None,0,26
SUB-211516,SPOT-111516,Premium Individual,10.99,PayPal,1,31
SUB-211517,SPOT-111517,Premium Student,5.99,Credit Card,1,12
SUB-211518,SPOT-111518,Free,0.0,None,0,30
SUB-211519,SPOT-111519,Free,0.0,None,0,33
SUB-211520,SPOT-111520,Premium Student,5.99,Credit Card,1,6
SUB-211521,SPOT-111521,Free,0.0,None,0,22
SUB-211522,SPOT-111522,Premium Individual,10.99,Credit Card,0,33
SUB-211523,SPOT-111523,Premium Individual,10.99,PayPal,1,31
SUB-211524,SPOT-111524,Premium Individual,10.99,Credit Card,1,17
SUB-211525,SPOT-111525,Free,0.0,None,0,31
SUB-211526,SPOT-111526,Premium Individual,10.99,Credit Card,0,4
SUB-211527,SPOT-111527,Premium Individual,10.99,PayPal,1,11
SUB-211528,SPOT-111528,Premium Duo,14.99,Credit Card,1,10
SUB-211529,SPOT-111529,Premium Student,5.99,Credit Card,1,14
SUB-211530,SPOT-111530,Premium Individual,10.99,PayPal,1,16
SUB-211531,SPOT-111531,Free,0.0,None,0,23
SUB-211532,SPOT-111532,Free,0.0,None,0,11
SUB-211533,SPOT-111533,Premium Duo,14.99,Credit Card,1,24
SUB-211534,SPOT-111534,Premium Individual,10.99,PayPal,1,32
SUB-211535,SPOT-111535,Free,0.0,None,0,28
SUB-211536,SPOT-111536,Premium Family,17.99,Credit Card,1,27
SUB-211537,SPOT-111537,Premium Duo,14.99,PayPal,1,30
SUB-211538,SPOT-111538,Premium Individual,10.99,Credit Card,0,31
SUB-211539,SPOT-111539,Free,0.0,None,0,21
SUB-211540,SPOT-111540,Free,0.0,None,0,26
SUB-211541,SPOT-111541,Premium Family,17.99,Credit Card,1,15
SUB-211542,SPOT-111542,Premium Individual,10.99,PayPal,1,15
SUB-211543,SPOT-111543,Premium Duo,14.99,Credit Card,0,29
SUB-211544,SPOT-111544,Premium Family,17.99,PayPal,1,18
SUB-211545,SPOT-111545,Premium Individual,10.99,Carrier Billing,0,28
SUB-211546,SPOT-111546,Premium Individual,10.99,Credit Card,1,25
SUB-211547,SPOT-111547,Free,0.0,None,0,18
SUB-211548,SPOT-111548,Premium Individual,10.99,Credit Card,1,2
SUB-211549,SPOT-111549,Free,0.0,None,0,15
SUB-211550,SPOT-111550,Premium Individual,10.99,Credit Card,1,30
SUB-211551,SPOT-111551,Free,0.0,None,0,23
SUB-211552,SPOT-111552,Premium Individual,10.99,Credit Card,1,16
SUB-211553,SPOT-111553,Premium Individual,10.99,Credit Card,1,4
SUB-211554,SPOT-111554,Premium Individual,10.99,PayPal,0,26
SUB-211555,SPOT-111555,Premium Student,5.99,Credit Card,1,16
SUB-211556,SPOT-111556,Premium Student,5.99,Credit Card,0,31
SUB-211557,SPOT-111557,Premium Student,5.99,PayPal,1,18
SUB-211558,SPOT-111558,Premium Individual,10.99,Credit Card,1,10
SUB-211559,SPOT-111559,Premium Family,17.99,PayPal,1,27
SUB-211560,SPOT-111560,Premium Individual,10.99,Credit Card,1,14
SUB-211561,SPOT-111561,Free,0.0,None,0,15
SUB-211562,SPOT-111562,Free,0.0,None,0,15
SUB-211563,SPOT-111563,Premium Individual,10.99,Credit Card,1,24
SUB-211564,SPOT-111564,Free,0.0,None,0,9
SUB-211565,SPOT-111565,Free,0.0,None,0,21
SUB-211566,SPOT-111566,Free,0.0,None,0,32
SUB-211567,SPOT-111567,Premium Individual,10.99,Gift Card,1,17
SUB-211568,SPOT-111568,Premium Duo,14.99,PayPal,1,11
SUB-211569,SPOT-111569,Free,0.0,None,0,5
SUB-211570,SPOT-111570,Premium Duo,14.99,PayPal,0,33
SUB-211571,SPOT-111571,Free,0.0,None,0,12
SUB-211572,SPOT-111572,Premium Student,5.99,PayPal,1,10
SUB-211573,SPOT-111573,Free,0.0,None,0,3
SUB-211574,SPOT-111574,Free,0.0,None,0,14
SUB-211575,SPOT-111575,Free,0.0,None,0,8
SUB-211576,SPOT-111576,Free,0.0,None,0,32
SUB-211577,SPOT-111577,Free,0.0,None,0,24
SUB-211578,SPOT-111578,Premium Individual,10.99,PayPal,0,31
SUB-211579,SPOT-111579,Free,0.0,None,0,5
SUB-211580,SPOT-111580,Premium Family,17.99,Credit Card,1,8
SUB-211581,SPOT-111581,Premium Student,5.99,Credit Card,1,9
SUB-211582,SPOT-111582,Free,0.0,None,0,7
SUB-211583,SPOT-111583,Premium Individual,10.99,Credit Card,1,24
SUB-211584,SPOT-111584,Premium Student,5.99,Credit Card,0,4
SUB-211585,SPOT-111585,Premium Individual,10.99,Credit Card,0,9
SUB-211586,SPOT-111586,Premium Individual,10.99,Credit Card,1,6
SUB-211587,SPOT-111587,Premium Family,17.99,PayPal,1,12
SUB-211588,SPOT-111588,Premium Duo,14.99,PayPal,1,26
SUB-211589,SPOT-111589,Premium Family,17.99,Credit Card,1,2
SUB-211590,SPOT-111590,Premium Duo,14.99,PayPal,0,11
SUB-211591,SPOT-111591,Premium Individual,10.99,Gift Card,1,19
SUB-211592,SPOT-111592,Premium Individual,10.99,PayPal,1,32
SUB-211593,SPOT-111593,Premium Individual,10.99,Carrier Billing,1,9
SUB-211594,SPOT-111594,Premium Student,5.99,Carrier Billing,1,27
SUB-211595,SPOT-111595,Premium Family,17.99,Credit Card,1,22
SUB-211596,SPOT-111596,Free,0.0,None,0,7
SUB-211597,SPOT-111597,Premium Duo,14.99,Gift Card,1,7
SUB-211598,SPOT-111598,Premium Duo,14.99,Credit Card,1,10
SUB-211599,SPOT-111599,Free,0.0,None,0,25
SUB-211600,SPOT-111600,Premium Individual,10.99,Credit Card,1,19
SUB-211601,SPOT-111601,Premium Family,17.99,Credit Card,1,32
SUB-211602,SPOT-111602,Premium Duo,14.99,PayPal,0,6
SUB-211603,SPOT-111603,Free,0.0,None,0,4
SUB-211604,SPOT-111604,Premium Family,17.99,Carrier Billing,1,27
SUB-211605,SPOT-111605,Free,0.0,None,0,4
SUB-211606,SPOT-111606,Free,0.0,None,0,20
SUB-211607,SPOT-111607,Free,0.0,None,0,16
SUB-211608,SPOT-111608,Premium Individual,10.99,Credit Card,1,30
SUB-211609,SPOT-111609,Premium Duo,14.99,Credit Card,0,14
SUB-211610,SPOT-111610,Free,0.0,None,0,31
SUB-211611,SPOT-111611,Free,0.0,None,0,14
SUB-211612,SPOT-111612,Free,0.0,None,0,24
SUB-211613,SPOT-111613,Free,0.0,None,0,15
SUB-211614,SPOT-111614,Premium Family,17.99,Credit Card,1,29
SUB-211615,SPOT-111615,Premium Individual,10.99,Carrier Billing,1,23
SUB-211616,SPOT-111616,Premium Individual,10.99,Gift Card,1,26
SUB-211617,SPOT-111617,Free,0.0,None,0,27
SUB-211618,SPOT-111618,Free,0.0,None,0,28
SUB-211619,SPOT-111619,Premium Duo,14.99,PayPal,1,3
SUB-211620,SPOT-111620,Premium Family,17.99,Carrier Billing,1,28
SUB-211621,SPOT-111621,Free,0.0,None,0,11
SUB-211622,SPOT-111622,Premium Individual,10.99,Gift Card,1,11
SUB-211623,SPOT-111623,Premium Individual,10.99,Credit Card,1,32
SUB-211624,SPOT-111624,Premium Student,5.99,PayPal,1,12
SUB-211625,SPOT-111625,Free,0.0,None,0,30
SUB-211626,SPOT-111626,Premium Individual,10.99,Credit Card,1,28
SUB-211627,SPOT-111627,Free,0.0,None,0,28
SUB-211628,SPOT-111628,Premium Duo,14.99,Credit Card,1,8
SUB-211629,SPOT-111629,Free,0.0,None,0,16
SUB-211630,SPOT-111630,Free,0.0,None,0,11
SUB-211631,SPOT-111631,Free,0.0,None,0,11
SUB-211632,SPOT-111632,Free,0.0,None,0,19
SUB-211633,SPOT-111633,Premium Duo,14.99,Credit Card,1,5
SUB-211634,SPOT-111634,Free,0.0,None,0,4
SUB-211635,SPOT-111635,Premium Family,17.99,Credit Card,1,30
SUB-211636,SPOT-111636,Premium Family,17.99,Credit Card,1,17
SUB-211637,SPOT-111637,Premium Duo,14.99,PayPal,1,13
SUB-211638,SPOT-111638,Premium Family,17.99,Credit Card,0,19
SUB-211639,SPOT-111639,Premium Student,5.99,Gift Card,1,24
SUB-211640,SPOT-111640,Premium Individual,10.99,Credit Card,1,13
SUB-211641,SPOT-111641,Premium Student,5.99,Credit Card,1,13
SUB-211642,SPOT-111642,Free,0.0,None,0,18
SUB-211643,SPOT-111643,Premium Individual,10.99,Carrier Billing,1,5
SUB-211644,SPOT-111644,Free,0.0,None,0,7
SUB-211645,SPOT-111645,Premium Duo,14.99,Credit Card,1,12
SUB-211646,SPOT-111646,Premium Duo,14.99,PayPal,1,7
SUB-211647,SPOT-111647,Free,0.0,None,0,4
SUB-211648,SPOT-111648,Premium Individual,10.99,Credit Card,1,9
SUB-211649,SPOT-111649,Premium Individual,10.99,Credit Card,1,13
SUB-211650,SPOT-111650,Premium Individual,10.99,PayPal,1,10
SUB-211651,SPOT-111651,Free,0.0,None,0,16
SUB-211652,SPOT-111652,Free,0.0,None,0,18
SUB-211653,SPOT-111653,Premium Individual,10.99,Carrier Billing,1,32
SUB-211654,SPOT-111654,Premium Individual,10.99,PayPal,1,15
SUB-211655,SPOT-111655,Free,0.0,None,0,28
SUB-211656,SPOT-111656,Premium Individual,10.99,Credit Card,1,11
SUB-211657,SPOT-111657,Premium Duo,14.99,Gift Card,1,2
SUB-211658,SPOT-111658,Premium Duo,14.99,Credit Card,1,14
SUB-211659,SPOT-111659,Premium Individual,10.99,Credit Card,1,22
SUB-211660,SPOT-111660,Premium Individual,10.99,PayPal,1,5
SUB-211661,SPOT-111661,Premium Student,5.99,PayPal,1,14
SUB-211662,SPOT-111662,Free,0.0,None,0,23
SUB-211663,SPOT-111663,Free,0.0,None,0,31
SUB-211664,SPOT-111664,Premium Individual,10.99,PayPal,1,14
SUB-211665,SPOT-111665,Premium Individual,10.99,Carrier Billing,1,25
SUB-211666,SPOT-111666,Free,0.0,None,0,21
SUB-211667,SPOT-111667,Premium Individual,10.99,Gift Card,1,18
SUB-211668,SPOT-111668,Premium Student,5.99,Gift Card,1,23
SUB-211669,SPOT-111669,Free,0.0,None,0,18
SUB-211670,SPOT-111670,Free,0.0,None,0,23
SUB-211671,SPOT-111671,Free,0.0,None,0,25
SUB-211672,SPOT-111672,Free,0.0,None,0,23
SUB-211673,SPOT-111673,Free,0.0,None,0,21
SUB-211674,SPOT-111674,Premium Individual,10.99,Credit Card,1,5
SUB-211675,SPOT-111675,Premium Individual,10.99,Credit Card,1,27
SUB-211676,SPOT-111676,Premium Individual,10.99,PayPal,1,5
SUB-211677,SPOT-111677,Premium Individual,10.99,Credit Card,1,30
SUB-211678,SPOT-111678,Free,0.0,None,0,3
SUB-211679,SPOT-111679,Premium Individual,10.99,Gift Card,1,27
SUB-211680,SPOT-111680,Premium Individual,10.99,PayPal,1,23
SUB-211681,SPOT-111681,Free,0.0,None,0,23
SUB-211682,SPOT-111682,Premium Individual,10.99,Carrier Billing,1,20
SUB-211683,SPOT-111683,Free,0.0,None,0,28
SUB-211684,SPOT-111684,Free,0.0,None,0,2
SUB-211685,SPOT-111685,Premium Individual,10.99,Credit Card,0,11
SUB-211686,SPOT-111686,Free,0.0,None,0,28
SUB-211687,SPOT-111687,Premium Individual,10.99,Credit Card,1,17
SUB-211688,SPOT-111688,Premium Individual,10.99,Credit Card,1,24
SUB-211689,SPOT-111689,Premium Family,17.99,Credit Card,1,20
SUB-211690,SPOT-111690,Premium Individual,10.99,Credit Card,1,29
SUB-211691,SPOT-111691,Free,0.0,None,0,19
SUB-211692,SPOT-111692,Premium Individual,10.99,Credit Card,1,7
SUB-211693,SPOT-111693,Free,0.0,None,0,14
SUB-211694,SPOT-111694,Premium Individual,10.99,Gift Card,1,3
SUB-211695,SPOT-111695,Premium Duo,14.99,Credit Card,1,5
SUB-211696,SPOT-111696,Free,0.0,None,0,23
SUB-211697,SPOT-111697,Premium Individual,10.99,Credit Card,1,32
SUB-211698,SPOT-111698,Premium Individual,10.99,Credit Card,1,11
SUB-211699,SPOT-111699,Free,0.0,None,0,8
SUB-211700,SPOT-111700,Premium Student,5.99,PayPal,0,32
SUB-211701,SPOT-111701,Premium Individual,10.99,Gift Card,1,15
SUB-211702,SPOT-111702,Premium Individual,10.99,Credit Card,1,13
SUB-211703,SPOT-111703,Premium Individual,10.99,Carrier Billing,1,23
SUB-211704,SPOT-111704,Premium Duo,14.99,PayPal,1,26
SUB-211705,SPOT-111705,Premium Individual,10.99,Credit Card,1,32
SUB-211706,SPOT-111706,Premium Individual,10.99,Credit Card,0,13
SUB-211707,SPOT-111707,Premium Individual,10.99,Credit Card,1,17
SUB-211708,SPOT-111708,Premium Individual,10.99,Carrier Billing,0,11
SUB-211709,SPOT-111709,Premium Individual,10.99,PayPal,0,13
SUB-211710,SPOT-111710,Premium Duo,14.99,Credit Card,1,32
SUB-211711,SPOT-111711,Premium Family,17.99,Credit Card,1,9
SUB-211712,SPOT-111712,Premium Individual,10.99,Credit Card,1,8
SUB-211713,SPOT-111713,Premium Duo,14.99,Credit Card,1,16
SUB-211714,SPOT-111714,Premium Student,5.99,PayPal,1,17
SUB-211715,SPOT-111715,Premium Individual,10.99,Credit Card,1,9
SUB-211716,SPOT-111716,Premium Individual,10.99,Credit Card,1,31
SUB-211717,SPOT-111717,Premium Individual,10.99,Credit Card,1,33
SUB-211718,SPOT-111718,Premium Family,17.99,Credit Card,1,16
SUB-211719,SPOT-111719,Premium Individual,10.99,Credit Card,1,27
SUB-211720,SPOT-111720,Premium Individual,10.99,PayPal,1,21
SUB-211721,SPOT-111721,Free,0.0,None,0,20
SUB-211722,SPOT-111722,Premium Individual,10.99,Credit Card,1,26
SUB-211723,SPOT-111723,Premium Individual,10.99,PayPal,1,21
SUB-211724,SPOT-111724,Premium Family,17.99,Credit Card,1,21
SUB-211725,SPOT-111725,Free,0.0,None,0,14
SUB-211726,SPOT-111726,Premium Student,5.99,Credit Card,1,25
SUB-211727,SPOT-111727,Free,0.0,None,0,6
SUB-211728,SPOT-111728,Free,0.0,None,0,7
SUB-211729,SPOT-111729,Free,0.0,None,0,18
SUB-211730,SPOT-111730,Premium Duo,14.99,Credit Card,1,19
SUB-211731,SPOT-111731,Premium Individual,10.99,Credit Card,1,26
SUB-211732,SPOT-111732,Free,0.0,None,0,18
SUB-211733,SPOT-111733,Premium Individual,10.99,PayPal,0,7
SUB-211734,SPOT-111734,Premium Student,5.99,Credit Card,1,5
SUB-211735,SPOT-111735,Free,0.0,None,0,21
SUB-211736,SPOT-111736,Free,0.0,None,0,18
SUB-211737,SPOT-111737,Free,0.0,None,0,3
SUB-211738,SPOT-111738,Premium Individual,10.99,Credit Card,1,15
SUB-211739,SPOT-111739,Premium Family,17.99,Credit Card,1,33
SUB-211740,SPOT-111740,Premium Individual,10.99,Credit Card,1,8
SUB-211741,SPOT-111741,Premium Family,17.99,PayPal,1,23
SUB-211742,SPOT-111742,Premium Duo,14.99,Credit Card,1,12
SUB-211743,SPOT-111743,Free,0.0,None,0,21
SUB-211744,SPOT-111744,Premium Duo,14.99,Credit Card,1,6
SUB-211745,SPOT-111745,Free,0.0,None,0,10
SUB-211746,SPOT-111746,Premium Individual,10.99,PayPal,1,28
SUB-211747,SPOT-111747,Premium Individual,10.99,PayPal,1,24
SUB-211748,SPOT-111748,Premium Student,5.99,PayPal,1,4
SUB-211749,SPOT-111749,Premium Student,5.99,PayPal,1,13
SUB-211750,SPOT-111750,Free,0.0,None,0,18
SUB-211751,SPOT-111751,Premium Duo,14.99,PayPal,0,13
SUB-211752,SPOT-111752,Free,0.0,None,0,19
SUB-211753,SPOT-111753,Premium Family,17.99,Credit Card,1,27
SUB-211754,SPOT-111754,Premium Family,17.99,Carrier Billing,1,9
SUB-211755,SPOT-111755,Premium Individual,10.99,Credit Card,1,31
SUB-211756,SPOT-111756,Premium Individual,10.99,Credit Card,1,22
SUB-211757,SPOT-111757,Premium Family,17.99,Carrier Billing,1,28
SUB-211758,SPOT-111758,Free,0.0,None,0,14
SUB-211759,SPOT-111759,Premium Individual,10.99,Credit Card,1,33
SUB-211760,SPOT-111760,Premium Individual,10.99,Credit Card,1,7
SUB-211761,SPOT-111761,Free,0.0,None,0,7
SUB-211762,SPOT-111762,Free,0.0,None,0,9
SUB-211763,SPOT-111763,Premium Student,5.99,PayPal,1,12
SUB-211764,SPOT-111764,Free,0.0,None,0,15
SUB-211765,SPOT-111765,Premium Individual,10.99,Credit Card,1,7
SUB-211766,SPOT-111766,Free,0.0,None,0,11
SUB-211767,SPOT-111767,Premium Individual,10.99,Credit Card,1,27
SUB-211768,SPOT-111768,Premium Student,5.99,Carrier Billing,1,21
SUB-211769,SPOT-111769,Premium Individual,10.99,Credit Card,1,7
SUB-211770,SPOT-111770,Premium Duo,14.99,Credit Card,1,19
SUB-211771,SPOT-111771,Premium Individual,10.99,PayPal,1,32
SUB-211772,SPOT-111772,Free,0.0,None,0,2
SUB-211773,SPOT-111773,Premium Duo,14.99,PayPal,1,25
SUB-211774,SPOT-111774,Premium Individual,10.99,PayPal,0,23
SUB-211775,SPOT-111775,Premium Duo,14.99,Credit Card,1,20
SUB-211776,SPOT-111776,Free,0.0,None,0,17
SUB-211777,SPOT-111777,Premium Individual,10.99,Credit Card,1,10
SUB-211778,SPOT-111778,Free,0.0,None,0,29
SUB-211779,SPOT-111779,Free,0.0,None,0,30
SUB-211780,SPOT-111780,Premium Family,17.99,Credit Card,1,5
SUB-211781,SPOT-111781,Free,0.0,None,0,6
SUB-211782,SPOT-111782,Premium Individual,10.99,Credit Card,0,27
