user_id,is_churn,churn_probability_latent,cancellation_reason
SPOT-113664,1,0.6017,Price / Cost
SPOT-113665,0,0.4669,Active
SPOT-113666,0,0.1934,Active
SPOT-113667,0,0.5021,Active
SPOT-113668,0,0.5385,Active
SPOT-113669,0,0.2869,Active
SPOT-113670,1,0.6041,Low Usage / No Time
SPOT-113671,0,0.2923,Active
SPOT-113672,0,0.3054,Active
SPOT-113673,0,0.506,Active
SPOT-113674,0,0.1346,Active
SPOT-113675,0,0.383,Active
SPOT-113676,1,0.6697,Too Many Ads
SPOT-113677,0,0.518,Active
SPOT-113678,0,0.5331,Active
SPOT-113679,0,0.3392,Active
SPOT-113680,1,0.6363,Too Many Ads
SPOT-113681,1,0.776,Switched to Competitor
SPOT-113682,0,0.2954,Active
SPOT-113683,0,0.3249,Active
SPOT-113684,1,0.5806,Too Many Ads
SPOT-113685,0,0.3657,Active
SPOT-113686,0,0.4168,Active
SPOT-113687,0,0.4067,Active
SPOT-113688,1,0.6508,Price / Cost
SPOT-113689,0,0.5492,Active
SPOT-113690,1,0.6965,Low Usage / No Time
SPOT-113691,0,0.4733,Active
SPOT-113692,0,0.425,Active
SPOT-113693,0,0.4323,Active
SPOT-113694,1,0.7274,Switched to Competitor
SPOT-113695,0,0.3466,Active
SPOT-113696,0,0.4129,Active
SPOT-113697,0,0.4524,Active
SPOT-113698,0,0.3803,Active
SPOT-113699,1,0.5693,Switched to Competitor
SPOT-113700,0,0.3449,Active
SPOT-113701,0,0.2748,Active
SPOT-113702,1,0.6586,Too Many Ads
SPOT-113703,0,0.2822,Active
SPOT-113704,0,0.209,Active
SPOT-113705,1,0.6839,Switched to Competitor
SPOT-113706,1,0.668,Low Usage / No Time
SPOT-113707,1,0.6518,Price / Cost
SPOT-113708,1,0.5776,Too Many Ads
SPOT-113709,0,0.3039,Active
SPOT-113710,1,0.5737,Price / Cost
SPOT-113711,1,0.6137,Too Many Ads
SPOT-113712,0,0.3212,Active
SPOT-113713,0,0.2496,Active
SPOT-113714,0,0.3166,Active
SPOT-113715,0,0.4973,Active
SPOT-113716,0,0.3295,Active
SPOT-113717,0,0.4022,Active
SPOT-113718,1,0.6737,Price / Cost
SPOT-113719,0,0.1408,Active
SPOT-113720,0,0.4278,Active
SPOT-113721,0,0.2314,Active
SPOT-113722,0,0.4105,Active
SPOT-113723,0,0.2289,Active
SPOT-113724,0,0.2188,Active
SPOT-113725,0,0.2458,Active
SPOT-113726,0,0.3758,Active
SPOT-113727,0,0.1716,Active
SPOT-113728,0,0.3026,Active
SPOT-113729,0,0.2529,Active
SPOT-113730,0,0.4899,Active
SPOT-113731,0,0.47,Active
SPOT-113732,0,0.3368,Active
SPOT-113733,0,0.2432,Active
SPOT-113734,0,0.2387,Active
SPOT-113735,1,0.7161,Price / Cost
SPOT-113736,0,0.4202,Active
SPOT-113737,0,0.4313,Active
SPOT-113738,1,0.5815,Price / Cost
SPOT-113739,0,0.2274,Active
SPOT-113740,0,0.4925,Active
SPOT-113741,0,0.4962,Active
SPOT-113742,0,0.2753,Active
SPOT-113743,0,0.2419,Active
SPOT-113744,0,0.1804,Active
SPOT-113745,0,0.3382,Active
SPOT-113746,0,0.2395,Active
SPOT-113747,0,0.3875,Active
SPOT-113748,0,0.4675,Active
SPOT-113749,0,0.5005,Active
SPOT-113750,0,0.3062,Active
SPOT-113751,0,0.4355,Active
SPOT-113752,0,0.3689,Active
SPOT-113753,0,0.3201,Active
SPOT-113754,0,0.3565,Active
SPOT-113755,0,0.3272,Active
SPOT-113756,0,0.318,Active
SPOT-113757,0,0.3954,Active
SPOT-113758,1,0.6754,Low Usage / No Time
SPOT-113759,0,0.3378,Active
SPOT-113760,0,0.3787,Active
SPOT-113761,0,0.2712,Active
SPOT-113762,0,0.1949,Active
SPOT-113763,0,0.501,Active
SPOT-113764,1,0.6603,Price / Cost
SPOT-113765,0,0.3628,Active
SPOT-113766,0,0.4697,Active
SPOT-113767,0,0.2214,Active
SPOT-113768,0,0.2512,Active
SPOT-113769,0,0.4214,Active
SPOT-113770,0,0.5061,Active
SPOT-113771,0,0.5275,Active
SPOT-113772,0,0.5449,Active
SPOT-113773,0,0.4117,Active
SPOT-113774,0,0.4035,Active
SPOT-113775,0,0.4405,Active
SPOT-113776,1,0.6535,Too Many Ads
SPOT-113777,0,0.2985,Active
SPOT-113778,0,0.534,Active
SPOT-113779,1,0.6995,Too Many Ads
SPOT-113780,0,0.2934,Active
SPOT-113781,0,0.3667,Active
SPOT-113782,0,0.3272,Active
SPOT-113783,0,0.3393,Active
SPOT-113784,1,0.5785,Price / Cost
SPOT-113785,0,0.4554,Active
SPOT-113786,0,0.255,Active
SPOT-113787,0,0.3693,Active
SPOT-113788,1,0.6054,Low Usage / No Time
SPOT-113789,0,0.4369,Active
SPOT-113790,0,0.4357,Active
SPOT-113791,0,0.1668,Active
SPOT-113792,0,0.431,Active
SPOT-113793,0,0.4822,Active
SPOT-113794,0,0.3246,Active
SPOT-113795,0,0.1365,Active
SPOT-113796,0,0.2124,Active
SPOT-113797,0,0.1846,Active
SPOT-113798,0,0.4621,Active
SPOT-113799,0,0.3576,Active
SPOT-113800,1,0.5809,Low Usage / No Time
SPOT-113801,1,0.591,Too Many Ads
SPOT-113802,0,0.2061,Active
SPOT-113803,1,0.6308,Switched to Competitor
SPOT-113804,1,0.7641,Price / Cost
SPOT-113805,0,0.3213,Active
SPOT-113806,0,0.5282,Active
SPOT-113807,0,0.2956,Active
SPOT-113808,1,0.6877,Price / Cost
SPOT-113809,0,0.386,Active
SPOT-113810,0,0.323,Active
SPOT-113811,0,0.23,Active
SPOT-113812,1,0.6019,Switched to Competitor
SPOT-113813,0,0.2451,Active
SPOT-113814,0,0.5473,Active
SPOT-113815,0,0.2315,Active
SPOT-113816,0,0.1563,Active
SPOT-113817,0,0.5205,Active
SPOT-113818,0,0.1801,Active
SPOT-113819,0,0.3493,Active
SPOT-113820,0,0.2827,Active
SPOT-113821,0,0.1368,Active
SPOT-113822,1,0.6192,Switched to Competitor
SPOT-113823,0,0.5172,Active
SPOT-113824,0,0.5313,Active
SPOT-113825,0,0.3223,Active
SPOT-113826,0,0.3825,Active
SPOT-113827,0,0.5508,Active
SPOT-113828,0,0.2331,Active
SPOT-113829,0,0.4446,Active
SPOT-113830,0,0.5482,Active
SPOT-113831,0,0.3797,Active
SPOT-113832,0,0.3086,Active
SPOT-113833,0,0.2979,Active
SPOT-113834,0,0.362,Active
SPOT-113835,0,0.4701,Active
SPOT-113836,0,0.4659,Active
SPOT-113837,0,0.3023,Active
SPOT-113838,0,0.25,Active
SPOT-113839,0,0.4032,Active
SPOT-113840,0,0.2427,Active
SPOT-113841,0,0.4596,Active
SPOT-113842,0,0.3168,Active
SPOT-113843,1,0.6195,Price / Cost
SPOT-113844,1,0.6423,Price / Cost
SPOT-113845,0,0.3166,Active
SPOT-113846,0,0.3474,Active
SPOT-113847,1,0.6468,Too Many Ads
SPOT-113848,0,0.3503,Active
SPOT-113849,0,0.5454,Active
SPOT-113850,0,0.4078,Active
SPOT-113851,0,0.3075,Active
SPOT-113852,0,0.2625,Active
SPOT-113853,0,0.464,Active
SPOT-113854,0,0.4388,Active
SPOT-113855,0,0.1155,Active
SPOT-113856,0,0.2798,Active
SPOT-113857,1,0.7106,Price / Cost
SPOT-113858,0,0.2542,Active
SPOT-113859,0,0.511,Active
SPOT-113860,0,0.3576,Active
SPOT-113861,0,0.4796,Active
SPOT-113862,0,0.251,Active
SPOT-113863,0,0.4161,Active
SPOT-113864,0,0.545,Active
SPOT-113865,0,0.4491,Active
SPOT-113866,1,0.631,Switched to Competitor
SPOT-113867,1,0.5773,Switched to Competitor
SPOT-113868,0,0.4854,Active
SPOT-113869,0,0.5681,Active
SPOT-113870,1,0.736,Low Usage / No Time
SPOT-113871,0,0.203,Active
SPOT-113872,0,0.3066,Active
SPOT-113873,0,0.2987,Active
SPOT-113874,1,0.594,Too Many Ads
SPOT-113875,0,0.545,Active
SPOT-113876,0,0.4507,Active
SPOT-113877,1,0.7126,Too Many Ads
SPOT-113878,0,0.3242,Active
SPOT-113879,0,0.2514,Active
SPOT-113880,0,0.3278,Active
SPOT-113881,0,0.4207,Active
SPOT-113882,0,0.3141,Active
SPOT-113883,0,0.4638,Active
SPOT-113884,0,0.4401,Active
SPOT-113885,0,0.5198,Active
SPOT-113886,0,0.487,Active
SPOT-113887,0,0.3812,Active
SPOT-113888,1,0.5916,Too Many Ads
SPOT-113889,0,0.5461,Active
SPOT-113890,0,0.5538,Active
SPOT-113891,0,0.3723,Active
SPOT-113892,0,0.3989,Active
SPOT-113893,0,0.3299,Active
SPOT-113894,0,0.2425,Active
SPOT-113895,0,0.3432,Active
SPOT-113896,0,0.4763,Active
SPOT-113897,0,0.4605,Active
SPOT-113898,0,0.4233,Active
SPOT-113899,0,0.431,Active
SPOT-113900,0,0.3611,Active
SPOT-113901,0,0.1162,Active
SPOT-113902,0,0.4141,Active
SPOT-113903,1,0.5698,Price / Cost
SPOT-113904,0,0.4021,Active
SPOT-113905,0,0.4949,Active
SPOT-113906,0,0.3662,Active
SPOT-113907,0,0.1664,Active
SPOT-113908,0,0.5121,Active
SPOT-113909,0,0.2384,Active
SPOT-113910,0,0.4015,Active
SPOT-113911,0,0.3454,Active
SPOT-113912,1,0.588,Too Many Ads
SPOT-113913,0,0.4157,Active
SPOT-113914,0,0.4184,Active
SPOT-113915,0,0.5457,Active
SPOT-113916,0,0.4485,Active
SPOT-113917,0,0.2639,Active
SPOT-113918,0,0.4534,Active
SPOT-113919,0,0.2271,Active
SPOT-113920,0,0.2405,Active
SPOT-113921,0,0.3837,Active
SPOT-113922,0,0.3336,Active
SPOT-113923,0,0.1672,Active
SPOT-113924,0,0.2089,Active
SPOT-113925,1,0.6597,Low Usage / No Time
SPOT-113926,0,0.4053,Active
SPOT-113927,0,0.0825,Active
SPOT-113928,0,0.5152,Active
SPOT-113929,0,0.3209,Active
SPOT-113930,0,0.3045,Active
SPOT-113931,0,0.2959,Active
SPOT-113932,0,0.2581,Active
SPOT-113933,0,0.4581,Active
SPOT-113934,0,0.3938,Active
SPOT-113935,0,0.5003,Active
SPOT-113936,0,0.1768,Active
SPOT-113937,0,0.4807,Active
SPOT-113938,0,0.1813,Active
SPOT-113939,0,0.3184,Active
SPOT-113940,0,0.3755,Active
SPOT-113941,0,0.2948,Active
SPOT-113942,0,0.4715,Active
SPOT-113943,0,0.5499,Active
SPOT-113944,0,0.4336,Active
SPOT-113945,0,0.4924,Active
SPOT-113946,0,0.4772,Active
SPOT-113947,0,0.2923,Active
SPOT-113948,0,0.4692,Active
SPOT-113949,0,0.4987,Active
SPOT-113950,0,0.4297,Active
SPOT-113951,0,0.1486,Active
SPOT-113952,1,0.6506,Price / Cost
SPOT-113953,0,0.2754,Active
SPOT-113954,0,0.5463,Active
SPOT-113955,0,0.177,Active
SPOT-113956,0,0.4278,Active
SPOT-113957,0,0.1919,Active
SPOT-113958,0,0.4946,Active
SPOT-113959,0,0.267,Active
SPOT-113960,0,0.3128,Active
SPOT-113961,0,0.5015,Active
SPOT-113962,0,0.1961,Active
SPOT-113963,0,0.3647,Active
SPOT-113964,0,0.3576,Active
SPOT-113965,0,0.2178,Active
SPOT-113966,1,0.6035,Too Many Ads
SPOT-113967,0,0.209,Active
SPOT-113968,0,0.3439,Active
SPOT-113969,0,0.3053,Active
SPOT-113970,0,0.1569,Active
SPOT-113971,1,0.65,Price / Cost
SPOT-113972,0,0.328,Active
SPOT-113973,0,0.4143,Active
SPOT-113974,0,0.2819,Active
SPOT-113975,0,0.3781,Active
SPOT-113976,1,0.5737,Technical Bugs
SPOT-113977,0,0.3041,Active
SPOT-113978,1,0.7151,Too Many Ads
SPOT-113979,1,0.7011,Price / Cost
SPOT-113980,0,0.3066,Active
SPOT-113981,0,0.4674,Active
SPOT-113982,1,0.5961,Low Usage / No Time
SPOT-113983,0,0.299,Active
SPOT-113984,0,0.5377,Active
SPOT-113985,0,0.5467,Active
SPOT-113986,0,0.211,Active
SPOT-113987,0,0.2818,Active
SPOT-113988,0,0.5166,Active
SPOT-113989,0,0.5274,Active
SPOT-113990,0,0.4018,Active
SPOT-113991,0,0.4531,Active
SPOT-113992,0,0.4413,Active
SPOT-113993,0,0.2662,Active
SPOT-113994,0,0.5221,Active
SPOT-113995,0,0.1481,Active
SPOT-113996,0,0.3007,Active
SPOT-113997,0,0.5609,Active
SPOT-113998,1,0.5795,Price / Cost
SPOT-113999,0,0.3428,Active
SPOT-114000,0,0.526,Active
SPOT-114001,0,0.2681,Active
SPOT-114002,0,0.3836,Active
SPOT-114003,0,0.2911,Active
SPOT-114004,0,0.3955,Active
SPOT-114005,0,0.5456,Active
SPOT-114006,1,0.7402,Price / Cost
SPOT-114007,0,0.5648,Active
SPOT-114008,0,0.5429,Active
SPOT-114009,0,0.4232,Active
SPOT-114010,0,0.4698,Active
SPOT-114011,0,0.4265,Active
SPOT-114012,0,0.2548,Active
SPOT-114013,0,0.4536,Active
SPOT-114014,0,0.4624,Active
SPOT-114015,0,0.0985,Active
SPOT-114016,0,0.3629,Active
SPOT-114017,0,0.5646,Active
SPOT-114018,0,0.1895,Active
SPOT-114019,0,0.2384,Active
SPOT-114020,0,0.5363,Active
SPOT-114021,0,0.4016,Active
SPOT-114022,0,0.4053,Active
SPOT-114023,0,0.3339,Active
SPOT-114024,0,0.2093,Active
SPOT-114025,0,0.3623,Active
SPOT-114026,0,0.2118,Active
SPOT-114027,0,0.4408,Active
SPOT-114028,0,0.1808,Active
SPOT-114029,0,0.5438,Active
SPOT-114030,0,0.286,Active
SPOT-114031,0,0.2268,Active
SPOT-114032,0,0.3718,Active
SPOT-114033,1,0.6908,Too Many Ads
SPOT-114034,0,0.1264,Active
SPOT-114035,1,0.6598,Price / Cost
SPOT-114036,0,0.2518,Active
SPOT-114037,0,0.5026,Active
SPOT-114038,0,0.4971,Active
SPOT-114039,0,0.3428,Active
SPOT-114040,0,0.2009,Active
SPOT-114041,0,0.2607,Active
SPOT-114042,0,0.2615,Active
SPOT-114043,0,0.3878,Active
SPOT-114044,0,0.5303,Active
SPOT-114045,0,0.4087,Active
SPOT-114046,0,0.2844,Active
SPOT-114047,0,0.4798,Active
SPOT-114048,0,0.1558,Active
SPOT-114049,0,0.5202,Active
SPOT-114050,0,0.3454,Active
SPOT-114051,0,0.4629,Active
SPOT-114052,1,0.6644,Low Usage / No Time
SPOT-114053,0,0.3668,Active
SPOT-114054,0,0.269,Active
SPOT-114055,0,0.3748,Active
SPOT-114056,0,0.5217,Active
SPOT-114057,0,0.2644,Active
SPOT-114058,0,0.3951,Active
SPOT-114059,0,0.3305,Active
SPOT-114060,0,0.5608,Active
SPOT-114061,0,0.3151,Active
SPOT-114062,1,0.6173,Price / Cost
SPOT-114063,0,0.3392,Active
SPOT-114064,0,0.2052,Active
SPOT-114065,0,0.5494,Active
SPOT-114066,1,0.6807,Price / Cost
SPOT-114067,0,0.245,Active
SPOT-114068,0,0.2454,Active
SPOT-114069,0,0.2762,Active
SPOT-114070,0,0.3125,Active
SPOT-114071,0,0.1879,Active
SPOT-114072,0,0.564,Active
SPOT-114073,0,0.2887,Active
SPOT-114074,1,0.7466,Price / Cost
SPOT-114075,0,0.4656,Active
SPOT-114076,0,0.1766,Active
SPOT-114077,0,0.4791,Active
SPOT-114078,0,0.5495,Active
SPOT-114079,0,0.5272,Active
SPOT-114080,1,0.7428,Switched to Competitor
SPOT-114081,0,0.4628,Active
SPOT-114082,0,0.4461,Active
SPOT-114083,0,0.5146,Active
SPOT-114084,0,0.5044,Active
SPOT-114085,0,0.4999,Active
SPOT-114086,0,0.4235,Active
SPOT-114087,1,0.6368,Switched to Competitor
SPOT-114088,0,0.2046,Active
SPOT-114089,0,0.4188,Active
SPOT-114090,0,0.3763,Active
SPOT-114091,0,0.4351,Active
SPOT-114092,0,0.3498,Active
SPOT-114093,0,0.351,Active
SPOT-114094,0,0.3307,Active
SPOT-114095,1,0.5759,Low Usage / No Time
SPOT-114096,0,0.3961,Active
SPOT-114097,1,0.6333,Too Many Ads
SPOT-114098,0,0.3657,Active
SPOT-114099,0,0.3083,Active
SPOT-114100,0,0.3765,Active
SPOT-114101,0,0.4761,Active
SPOT-114102,0,0.3181,Active
SPOT-114103,0,0.3079,Active
SPOT-114104,1,0.7129,Too Many Ads
SPOT-114105,0,0.3724,Active
SPOT-114106,0,0.2855,Active
SPOT-114107,0,0.5119,Active
SPOT-114108,0,0.4035,Active
SPOT-114109,0,0.3443,Active
SPOT-114110,0,0.3041,Active
SPOT-114111,0,0.4657,Active
SPOT-114112,0,0.4995,Active
SPOT-114113,0,0.2529,Active
SPOT-114114,0,0.4215,Active
SPOT-114115,1,0.6716,Price / Cost
SPOT-114116,0,0.4468,Active
SPOT-114117,0,0.3156,Active
SPOT-114118,1,0.6515,Price / Cost
SPOT-114119,0,0.2059,Active
SPOT-114120,0,0.2725,Active
SPOT-114121,0,0.5456,Active
SPOT-114122,0,0.427,Active
SPOT-114123,0,0.2272,Active
SPOT-114124,0,0.5412,Active
SPOT-114125,1,0.6476,Too Many Ads
SPOT-114126,0,0.554,Active
SPOT-114127,0,0.4722,Active
SPOT-114128,0,0.2567,Active
SPOT-114129,0,0.5655,Active
SPOT-114130,0,0.4147,Active
SPOT-114131,0,0.4842,Active
SPOT-114132,0,0.3001,Active
SPOT-114133,0,0.2815,Active
SPOT-114134,1,0.5987,Price / Cost
SPOT-114135,1,0.7613,Switched to Competitor
SPOT-114136,0,0.317,Active
SPOT-114137,1,0.7274,Too Many Ads
SPOT-114138,0,0.3653,Active
SPOT-114139,1,0.7086,Price / Cost
SPOT-114140,1,0.6658,Too Many Ads
SPOT-114141,0,0.3536,Active
SPOT-114142,0,0.3814,Active
SPOT-114143,1,0.625,Low Usage / No Time
SPOT-114144,0,0.4967,Active
SPOT-114145,0,0.2179,Active
SPOT-114146,0,0.1667,Active
SPOT-114147,0,0.3988,Active
SPOT-114148,0,0.3174,Active
SPOT-114149,0,0.4837,Active
SPOT-114150,1,0.649,Price / Cost
SPOT-114151,0,0.3165,Active
SPOT-114152,0,0.2365,Active
SPOT-114153,0,0.3138,Active
SPOT-114154,0,0.5385,Active
SPOT-114155,0,0.3275,Active
SPOT-114156,0,0.2222,Active
SPOT-114157,0,0.4154,Active
SPOT-114158,1,0.5685,Price / Cost
SPOT-114159,1,0.5915,Low Usage / No Time
SPOT-114160,0,0.3469,Active
SPOT-114161,0,0.2925,Active
SPOT-114162,0,0.4752,Active
SPOT-114163,0,0.3282,Active
SPOT-114164,0,0.536,Active
SPOT-114165,0,0.4246,Active
SPOT-114166,0,0.3023,Active
SPOT-114167,0,0.2148,Active
SPOT-114168,0,0.0893,Active
SPOT-114169,0,0.2722,Active
SPOT-114170,1,0.5786,Too Many Ads
SPOT-114171,0,0.2792,Active
SPOT-114172,0,0.4702,Active
SPOT-114173,0,0.3461,Active
SPOT-114174,0,0.2996,Active
SPOT-114175,0,0.3365,Active
SPOT-114176,0,0.344,Active
SPOT-114177,0,0.3083,Active
SPOT-114178,0,0.5278,Active
SPOT-114179,0,0.2438,Active
SPOT-114180,1,0.6585,Switched to Competitor
SPOT-114181,0,0.3689,Active
SPOT-114182,0,0.2842,Active
SPOT-114183,0,0.4141,Active
SPOT-114184,0,0.4218,Active
SPOT-114185,0,0.4823,Active
SPOT-114186,0,0.3723,Active
SPOT-114187,0,0.4974,Active
SPOT-114188,0,0.3946,Active
SPOT-114189,0,0.2629,Active
SPOT-114190,1,0.6655,Price / Cost
SPOT-114191,0,0.4145,Active
SPOT-114192,0,0.459,Active
SPOT-114193,0,0.0978,Active
SPOT-114194,0,0.3773,Active
SPOT-114195,0,0.3587,Active
SPOT-114196,0,0.5223,Active
SPOT-114197,0,0.3488,Active
SPOT-114198,0,0.3206,Active
SPOT-114199,0,0.2866,Active
SPOT-114200,0,0.3914,Active
SPOT-114201,0,0.1783,Active
SPOT-114202,0,0.3471,Active
SPOT-114203,1,0.5766,Low Usage / No Time
SPOT-114204,0,0.3298,Active
SPOT-114205,0,0.3897,Active
SPOT-114206,0,0.5173,Active
SPOT-114207,0,0.2922,Active
SPOT-114208,0,0.3986,Active
SPOT-114209,0,0.5579,Active
SPOT-114210,0,0.5559,Active
SPOT-114211,0,0.4413,Active
SPOT-114212,0,0.349,Active
SPOT-114213,0,0.4136,Active
SPOT-114214,0,0.5414,Active
SPOT-114215,0,0.3756,Active
SPOT-114216,0,0.3803,Active
SPOT-114217,0,0.3202,Active
SPOT-114218,0,0.4237,Active
SPOT-114219,0,0.3192,Active
SPOT-114220,1,0.6105,Price / Cost
SPOT-114221,0,0.1574,Active
SPOT-114222,0,0.2989,Active
SPOT-114223,0,0.5509,Active
SPOT-114224,0,0.3192,Active
SPOT-114225,0,0.5362,Active
SPOT-114226,0,0.2547,Active
SPOT-114227,1,0.6065,Switched to Competitor
SPOT-114228,1,0.6595,Price / Cost
SPOT-114229,0,0.5438,Active
SPOT-114230,1,0.6567,Low Usage / No Time
SPOT-114231,1,0.6411,Switched to Competitor
SPOT-114232,0,0.3058,Active
SPOT-114233,0,0.3817,Active
SPOT-114234,1,0.6486,Price / Cost
SPOT-114235,0,0.2926,Active
SPOT-114236,0,0.4636,Active
SPOT-114237,0,0.5596,Active
SPOT-114238,0,0.428,Active
SPOT-114239,0,0.4792,Active
SPOT-114240,0,0.5156,Active
SPOT-114241,0,0.5183,Active
SPOT-114242,0,0.2622,Active
SPOT-114243,0,0.4225,Active
SPOT-114244,0,0.2333,Active
SPOT-114245,0,0.4268,Active
SPOT-114246,0,0.416,Active
SPOT-114247,0,0.382,Active
SPOT-114248,0,0.2023,Active
SPOT-114249,0,0.4442,Active
SPOT-114250,0,0.4159,Active
SPOT-114251,1,0.7986,Price / Cost
SPOT-114252,0,0.3443,Active
SPOT-114253,0,0.3256,Active
SPOT-114254,0,0.2405,Active
SPOT-114255,0,0.3458,Active
SPOT-114256,0,0.3807,Active
SPOT-114257,1,0.6142,Low Usage / No Time
SPOT-114258,1,0.5825,Price / Cost
SPOT-114259,0,0.4898,Active
SPOT-114260,0,0.358,Active
SPOT-114261,0,0.1906,Active
SPOT-114262,0,0.3309,Active
SPOT-114263,0,0.3772,Active
SPOT-114264,0,0.3201,Active
SPOT-114265,0,0.5249,Active
SPOT-114266,0,0.3112,Active
SPOT-114267,0,0.2736,Active
SPOT-114268,1,0.6019,Low Usage / No Time
SPOT-114269,0,0.3535,Active
SPOT-114270,0,0.3053,Active
SPOT-114271,0,0.3938,Active
SPOT-114272,0,0.337,Active
SPOT-114273,0,0.5254,Active
SPOT-114274,1,0.7197,Price / Cost
SPOT-114275,1,0.5834,Price / Cost
SPOT-114276,0,0.4679,Active
SPOT-114277,0,0.5406,Active
SPOT-114278,0,0.3775,Active
SPOT-114279,0,0.2034,Active
SPOT-114280,0,0.5324,Active
SPOT-114281,0,0.4633,Active
SPOT-114282,0,0.4446,Active
SPOT-114283,0,0.4425,Active
SPOT-114284,0,0.5136,Active
SPOT-114285,1,0.671,Switched to Competitor
SPOT-114286,0,0.2041,Active
SPOT-114287,0,0.2185,Active
SPOT-114288,1,0.6976,Too Many Ads
SPOT-114289,0,0.2281,Active
SPOT-114290,1,0.6412,Price / Cost
SPOT-114291,0,0.258,Active
SPOT-114292,1,0.5708,Price / Cost
SPOT-114293,0,0.3778,Active
SPOT-114294,1,0.6801,Price / Cost
SPOT-114295,0,0.353,Active
SPOT-114296,0,0.2507,Active
SPOT-114297,1,0.573,Low Usage / No Time
SPOT-114298,0,0.377,Active
SPOT-114299,0,0.1942,Active
SPOT-114300,0,0.132,Active
SPOT-114301,0,0.5064,Active
SPOT-114302,0,0.2,Active
SPOT-114303,0,0.4623,Active
SPOT-114304,0,0.2394,Active
SPOT-114305,1,0.6077,Price / Cost
SPOT-114306,0,0.2295,Active
SPOT-114307,0,0.4821,Active
SPOT-114308,0,0.5448,Active
SPOT-114309,1,0.7122,Too Many Ads
SPOT-114310,0,0.5045,Active
SPOT-114311,0,0.1381,Active
SPOT-114312,0,0.1818,Active
SPOT-114313,0,0.3302,Active
SPOT-114314,1,0.5867,Price / Cost
SPOT-114315,0,0.3546,Active
SPOT-114316,0,0.5394,Active
SPOT-114317,0,0.5282,Active
SPOT-114318,0,0.4683,Active
SPOT-114319,0,0.3542,Active
SPOT-114320,0,0.2457,Active
SPOT-114321,0,0.4438,Active
SPOT-114322,1,0.6346,Too Many Ads
SPOT-114323,0,0.2872,Active
SPOT-114324,0,0.4437,Active
SPOT-114325,0,0.2853,Active
SPOT-114326,0,0.3891,Active
SPOT-114327,0,0.3235,Active
SPOT-114328,0,0.1886,Active
SPOT-114329,0,0.4085,Active
SPOT-114330,0,0.5191,Active
SPOT-114331,0,0.4117,Active
SPOT-114332,0,0.5372,Active
SPOT-114333,0,0.559,Active
SPOT-114334,0,0.2461,Active
SPOT-114335,0,0.49,Active
SPOT-114336,0,0.1183,Active
SPOT-114337,0,0.4547,Active
SPOT-114338,0,0.2382,Active
SPOT-114339,0,0.4284,Active
SPOT-114340,0,0.1158,Active
SPOT-114341,0,0.3217,Active
SPOT-114342,0,0.3083,Active
SPOT-114343,0,0.4465,Active
SPOT-114344,0,0.5139,Active
SPOT-114345,0,0.3801,Active
SPOT-114346,0,0.5187,Active
SPOT-114347,0,0.3617,Active
SPOT-114348,0,0.5224,Active
SPOT-114349,0,0.3587,Active
SPOT-114350,0,0.4011,Active
SPOT-114351,0,0.2214,Active
SPOT-114352,0,0.2592,Active
SPOT-114353,0,0.404,Active
SPOT-114354,0,0.4776,Active
SPOT-114355,0,0.4009,Active
SPOT-114356,0,0.3169,Active
SPOT-114357,1,0.7017,Switched to Competitor
SPOT-114358,0,0.4737,Active
SPOT-114359,0,0.4031,Active
SPOT-114360,0,0.3147,Active
SPOT-114361,0,0.3029,Active
SPOT-114362,0,0.3744,Active
SPOT-114363,0,0.4158,Active
SPOT-114364,0,0.4539,Active
SPOT-114365,1,0.6342,Low Usage / No Time
SPOT-114366,0,0.4302,Active
SPOT-114367,0,0.2154,Active
SPOT-114368,0,0.2406,Active
SPOT-114369,0,0.3875,Active
SPOT-114370,0,0.5113,Active
SPOT-114371,0,0.445,Active
SPOT-114372,1,0.7332,Price / Cost
SPOT-114373,0,0.4927,Active
SPOT-114374,0,0.3773,Active
SPOT-114375,0,0.2614,Active
SPOT-114376,0,0.3697,Active
SPOT-114377,0,0.2708,Active
SPOT-114378,1,0.5782,Price / Cost
SPOT-114379,0,0.1231,Active
SPOT-114380,0,0.4812,Active
SPOT-114381,0,0.4612,Active
SPOT-114382,0,0.5587,Active
SPOT-114383,0,0.221,Active
SPOT-114384,0,0.4173,Active
SPOT-114385,1,0.7343,Too Many Ads
SPOT-114386,0,0.3213,Active
SPOT-114387,0,0.3659,Active
SPOT-114388,1,0.5784,Switched to Competitor
SPOT-114389,0,0.3814,Active
SPOT-114390,0,0.1768,Active
SPOT-114391,0,0.1657,Active
SPOT-114392,1,0.7461,Low Usage / No Time
SPOT-114393,0,0.2567,Active
SPOT-114394,0,0.361,Active
SPOT-114395,0,0.4839,Active
SPOT-114396,0,0.489,Active
SPOT-114397,0,0.3743,Active
SPOT-114398,0,0.2948,Active
SPOT-114399,0,0.5664,Active
SPOT-114400,0,0.4084,Active
SPOT-114401,0,0.2243,Active
SPOT-114402,0,0.3961,Active
SPOT-114403,0,0.3289,Active
SPOT-114404,1,0.679,Low Usage / No Time
SPOT-114405,0,0.3867,Active
SPOT-114406,0,0.3243,Active
SPOT-114407,0,0.3533,Active
SPOT-114408,0,0.4595,Active
SPOT-114409,1,0.6803,Switched to Competitor
SPOT-114410,1,0.5975,Too Many Ads
