user_id,preferred_device,avg_daily_listening_hours,avg_daily_tracks,avg_daily_skips,skip_rate,weekly_ads_listened,podcast_share,playlists_created,active_days_last_30d
SPOT-115405,Desktop,2.89,52,9,0.1839,91,0.079,1,25
SPOT-115406,Connected Car,8.28,149,82,0.5538,0,0.13,3,23
SPOT-115407,Desktop,3.81,68,13,0.1961,0,0.199,7,20
SPOT-115408,Desktop,0.83,14,4,0.2916,0,0.168,4,19
SPOT-115409,Smart Speaker,6.69,120,53,0.4462,0,0.072,3,22
SPOT-115410,Mobile,1.41,25,3,0.1226,0,0.252,6,22
SPOT-115411,Mobile,6.2,111,38,0.3463,0,0.35,4,21
SPOT-115412,Desktop,1.51,27,9,0.3667,47,0.206,1,10
SPOT-115413,Mobile,2.08,37,2,0.0581,65,0.3,1,24
SPOT-115414,Mobile,8.26,148,34,0.2315,0,0.782,8,25
SPOT-115415,Desktop,2.8,50,6,0.132,0,0.216,5,20
SPOT-115416,Mobile,2.48,44,15,0.3608,0,0.047,7,26
SPOT-115417,Mobile,3.09,55,23,0.4278,97,0.184,3,24
SPOT-115418,Mobile,2.82,50,10,0.2191,0,0.493,8,21
SPOT-115419,Mobile,3.74,67,21,0.3169,0,0.304,4,20
SPOT-115420,Mobile,1.7,30,10,0.3397,53,0.59,0,23
SPOT-115421,Mobile,1.82,32,3,0.1186,0,0.078,7,20
SPOT-115422,Mobile,2.9,52,13,0.2538,0,0.263,7,24
SPOT-115423,Smart Speaker,1.61,29,7,0.2757,0,0.083,8,24
SPOT-115424,Mobile,1.6,28,10,0.3797,50,0.405,4,22
SPOT-115425,Mobile,3.24,58,23,0.4002,0,0.084,11,19
SPOT-115426,Desktop,1.52,27,1,0.0565,0,0.278,4,24
SPOT-115427,Smart Speaker,0.43,7,6,0.8696,13,0.227,2,11
SPOT-115428,Desktop,1.01,18,6,0.3453,31,0.163,3,23
SPOT-115429,Mobile,0.82,14,1,0.0833,25,0.232,1,23
SPOT-115430,Smart Speaker,2.2,39,5,0.1389,0,0.583,11,19
SPOT-115431,Mobile,6.12,110,41,0.3774,0,0.046,2,24
SPOT-115432,Mobile,1.47,26,14,0.5652,46,0.149,1,16
SPOT-115433,Mobile,4.16,74,11,0.1509,0,0.228,10,21
SPOT-115434,Mobile,1.63,29,2,0.0722,0,0.135,5,22
SPOT-115435,Desktop,1.4,25,11,0.4606,44,0.232,5,26
SPOT-115436,Mobile,2.52,45,23,0.5321,79,0.254,1,24
SPOT-115437,Mobile,1.13,20,5,0.2889,0,0.264,7,18
SPOT-115438,Mobile,0.64,11,4,0.4034,0,0.006,3,23
SPOT-115439,Mobile,2.93,52,17,0.3406,92,0.048,3,20
SPOT-115440,Desktop,1.7,30,1,0.0663,53,0.153,3,24
SPOT-115441,Mobile,0.44,7,4,0.7025,13,0.04,0,20
SPOT-115442,Mobile,2.62,47,10,0.2269,0,0.373,5,23
SPOT-115443,Mobile,0.45,8,2,0.2779,0,0.422,9,22
SPOT-115444,Mobile,0.62,11,9,0.879,19,0.26,2,13
SPOT-115445,Mobile,0.68,12,2,0.2492,21,0.157,3,18
SPOT-115446,Desktop,0.76,13,1,0.1487,0,0.073,5,24
SPOT-115447,Web Player,5.57,100,33,0.3326,0,0.2,6,22
SPOT-115448,Desktop,3.18,57,21,0.3785,0,0.411,3,21
SPOT-115449,Mobile,1.23,22,8,0.3818,38,0.429,4,25
SPOT-115450,Mobile,3.77,67,35,0.5273,118,0.388,0,15
SPOT-115451,Mobile,1.26,22,6,0.281,39,0.202,2,9
SPOT-115452,Connected Car,3.41,61,23,0.3838,0,0.07,3,24
SPOT-115453,Mobile,2.78,49,24,0.4905,87,0.639,5,22
SPOT-115454,Desktop,2.19,39,12,0.3127,0,0.154,2,23
SPOT-115455,Desktop,2.45,44,11,0.2725,0,0.382,5,23
SPOT-115456,Desktop,1.67,30,10,0.3411,52,0.399,4,23
SPOT-115457,Desktop,1.49,26,10,0.4035,47,0.269,4,7
SPOT-115458,Smart Speaker,1.68,30,13,0.4393,52,0.621,1,12
SPOT-115459,Smart Speaker,0.15,2,0,0.4428,0,0.514,7,25
SPOT-115460,Mobile,3.82,68,24,0.354,0,0.273,4,22
SPOT-115461,Mobile,2.0,36,19,0.5304,63,0.281,2,21
SPOT-115462,Mobile,4.27,76,34,0.4598,0,0.12,2,23
SPOT-115463,Mobile,2.48,44,14,0.3219,0,0.278,4,24
SPOT-115464,Smart Speaker,4.3,77,12,0.1646,135,0.425,1,25
SPOT-115465,Mobile,1.66,29,2,0.0979,0,0.158,6,21
SPOT-115466,Desktop,0.91,16,5,0.3131,0,0.099,4,22
SPOT-115467,Connected Car,2.03,36,6,0.1796,63,0.24,2,26
SPOT-115468,Mobile,3.52,63,19,0.3126,0,0.084,7,26
SPOT-115469,Mobile,0.23,4,1,0.2511,0,0.045,5,26
SPOT-115470,Desktop,2.46,44,9,0.2177,77,0.213,1,23
SPOT-115471,Mobile,1.73,31,5,0.1694,0,0.277,13,22
SPOT-115472,Desktop,5.45,98,20,0.214,0,0.059,2,23
SPOT-115473,Mobile,5.34,96,16,0.1698,0,0.151,5,27
SPOT-115474,Mobile,0.94,16,5,0.3421,0,0.156,6,19
SPOT-115475,Mobile,2.15,38,12,0.3221,67,0.249,1,21
SPOT-115476,Mobile,0.81,14,4,0.3134,0,0.512,8,20
SPOT-115477,Desktop,1.31,23,9,0.4201,41,0.098,1,13
SPOT-115478,Mobile,1.47,26,16,0.629,46,0.378,0,11
SPOT-115479,Mobile,1.57,28,7,0.283,0,0.512,9,25
SPOT-115480,Desktop,1.57,28,21,0.7775,49,0.399,2,15
SPOT-115481,Mobile,0.4,7,1,0.2235,12,0.061,1,15
SPOT-115482,Mobile,1.82,32,6,0.2106,0,0.174,3,25
SPOT-115483,Mobile,2.04,36,17,0.4846,0,0.357,4,25
SPOT-115484,Mobile,6.44,115,36,0.3163,0,0.031,8,21
SPOT-115485,Mobile,2.39,43,16,0.3894,0,0.022,6,20
SPOT-115486,Smart Speaker,3.17,56,33,0.5942,99,0.178,3,21
SPOT-115487,Mobile,2.31,41,20,0.4899,72,0.127,0,15
SPOT-115488,Mobile,1.08,19,2,0.118,34,0.619,6,22
SPOT-115489,Mobile,4.92,88,15,0.18,0,0.265,8,23
SPOT-115490,Connected Car,3.33,60,33,0.5648,105,0.308,0,22
SPOT-115491,Mobile,4.69,84,31,0.3753,0,0.401,8,21
SPOT-115492,Mobile,4.0,72,18,0.2552,126,0.477,1,21
SPOT-115493,Mobile,3.58,64,14,0.2296,0,0.8,8,22
SPOT-115494,Desktop,1.87,33,20,0.6066,0,0.438,5,24
SPOT-115495,Mobile,4.23,76,21,0.2804,0,0.587,7,19
SPOT-115496,Mobile,2.15,38,2,0.0729,67,0.28,5,21
SPOT-115497,Desktop,0.68,12,5,0.459,21,0.151,3,20
SPOT-115498,Smart Speaker,4.22,76,5,0.0771,0,0.293,6,25
SPOT-115499,Mobile,3.66,65,24,0.3808,0,0.249,3,21
SPOT-115500,Mobile,1.61,29,5,0.1745,50,0.122,6,6
SPOT-115501,Smart Speaker,3.32,59,7,0.1213,0,0.257,6,27
SPOT-115502,Smart Speaker,1.99,35,3,0.0927,62,0.47,2,25
SPOT-115503,Mobile,4.31,77,38,0.5003,0,0.322,7,22
SPOT-115504,Desktop,1.43,25,2,0.1145,44,0.402,3,21
SPOT-115505,Mobile,0.99,17,3,0.1866,0,0.232,4,22
SPOT-115506,Mobile,3.41,61,17,0.2861,107,0.163,1,20
SPOT-115507,Smart Speaker,0.66,11,5,0.5368,20,0.622,0,10
SPOT-115508,Desktop,0.88,15,3,0.2647,0,0.321,6,25
SPOT-115509,Mobile,1.29,23,1,0.0737,0,0.292,6,25
SPOT-115510,Mobile,2.65,47,6,0.1335,0,0.237,5,23
SPOT-115511,Mobile,2.35,42,7,0.1839,0,0.148,2,17
SPOT-115512,Mobile,1.27,22,14,0.6755,40,0.498,2,16
SPOT-115513,Mobile,3.58,64,19,0.304,0,0.404,3,25
SPOT-115514,Smart Speaker,3.2,57,30,0.5336,0,0.059,2,19
SPOT-115515,Mobile,0.32,5,1,0.3432,9,0.142,2,11
SPOT-115516,Mobile,1.3,23,4,0.1867,0,0.556,7,24
SPOT-115517,Desktop,3.98,71,26,0.3752,125,0.281,0,23
SPOT-115518,Mobile,2.22,39,5,0.1386,0,0.171,7,22
SPOT-115519,Web Player,3.56,63,3,0.0495,0,0.427,4,23
SPOT-115520,Mobile,0.35,6,0,0.131,0,0.396,8,25
SPOT-115521,Smart Speaker,3.36,60,19,0.3292,0,0.237,6,21
SPOT-115522,Mobile,2.7,48,20,0.4238,0,0.603,5,25
SPOT-115523,Desktop,1.25,22,9,0.4519,39,0.164,1,7
SPOT-115524,Smart Speaker,0.85,15,2,0.1557,0,0.256,10,21
SPOT-115525,Mobile,0.45,8,1,0.1339,14,0.151,2,10
SPOT-115526,Web Player,0.46,8,3,0.4149,0,0.144,10,21
SPOT-115527,Desktop,4.13,74,7,0.1043,0,0.44,7,20
SPOT-115528,Mobile,1.64,29,4,0.1537,51,0.665,0,15
SPOT-115529,Smart Speaker,3.1,55,7,0.1315,0,0.039,11,22
SPOT-115530,Mobile,5.52,99,17,0.1727,0,0.016,7,23
SPOT-115531,Mobile,1.11,19,6,0.367,34,0.358,1,9
SPOT-115532,Mobile,3.07,55,13,0.2373,96,0.354,3,26
SPOT-115533,Connected Car,2.42,43,4,0.1029,76,0.275,2,21
SPOT-115534,Web Player,1.56,28,8,0.3173,49,0.326,4,23
SPOT-115535,Mobile,3.27,58,9,0.1704,0,0.065,9,26
SPOT-115536,Web Player,3.79,68,38,0.5617,119,0.138,2,13
SPOT-115537,Web Player,2.05,36,2,0.0593,0,0.396,4,21
SPOT-115538,Mobile,1.57,28,2,0.0803,49,0.238,1,22
SPOT-115539,Mobile,1.09,19,2,0.1255,0,0.277,3,23
SPOT-115540,Mobile,1.29,23,6,0.2913,40,0.101,3,23
SPOT-115541,Mobile,0.71,12,4,0.3763,0,0.242,8,22
SPOT-115542,Desktop,0.76,13,2,0.1669,0,0.654,6,20
SPOT-115543,Mobile,1.61,28,10,0.3594,0,0.413,3,24
SPOT-115544,Web Player,4.97,89,9,0.1015,0,0.265,8,25
SPOT-115545,Mobile,5.69,102,22,0.2172,0,0.242,4,28
SPOT-115546,Smart Speaker,1.93,34,8,0.256,0,0.351,3,23
SPOT-115547,Mobile,3.49,62,24,0.3901,110,0.137,3,28
SPOT-115548,Mobile,8.55,153,11,0.0776,0,0.262,13,24
SPOT-115549,Mobile,2.11,37,10,0.2818,66,0.129,2,20
SPOT-115550,Mobile,0.25,4,0,0.1434,7,0.203,4,25
SPOT-115551,Desktop,6.14,110,43,0.3982,0,0.043,6,24
SPOT-115552,Desktop,1.5,27,10,0.3767,0,0.047,7,21
SPOT-115553,Desktop,1.43,25,9,0.3763,0,0.337,4,21
SPOT-115554,Mobile,0.74,13,8,0.6272,23,0.8,1,25
SPOT-115555,Mobile,3.01,54,3,0.0629,0,0.64,4,22
SPOT-115556,Mobile,3.97,71,23,0.3257,0,0.082,4,20
SPOT-115557,Mobile,5.15,92,33,0.3693,162,0.728,3,21
SPOT-115558,Mobile,1.19,21,6,0.3245,37,0.308,0,12
SPOT-115559,Connected Car,1.23,22,5,0.2379,38,0.387,2,13
SPOT-115560,Desktop,2.59,46,16,0.3688,81,0.241,1,23
SPOT-115561,Desktop,2.76,49,3,0.0725,86,0.054,4,23
SPOT-115562,Mobile,0.5,9,3,0.4057,15,0.183,0,8
SPOT-115563,Mobile,2.03,36,1,0.0521,0,0.635,10,20
SPOT-115564,Web Player,1.09,19,3,0.1621,34,0.015,2,22
SPOT-115565,Mobile,0.39,7,5,0.805,12,0.791,5,11
SPOT-115566,Smart Speaker,5.77,103,32,0.3194,0,0.029,8,21
SPOT-115567,Mobile,2.47,44,25,0.5833,77,0.322,2,11
SPOT-115568,Smart Speaker,2.45,44,25,0.5887,77,0.162,4,18
SPOT-115569,Smart Speaker,0.95,17,2,0.1499,0,0.13,2,22
SPOT-115570,Desktop,2.31,41,3,0.0941,0,0.284,9,25
SPOT-115571,Smart Speaker,3.35,60,42,0.7163,105,0.548,1,10
SPOT-115572,Desktop,3.63,65,11,0.177,114,0.133,3,22
SPOT-115573,Mobile,3.22,57,19,0.3394,101,0.171,3,10
SPOT-115574,Mobile,2.57,46,5,0.13,0,0.386,5,21
SPOT-115575,Connected Car,0.47,8,2,0.3293,0,0.245,4,25
SPOT-115576,Mobile,1.14,20,2,0.1247,0,0.242,10,22
SPOT-115577,Desktop,3.89,69,5,0.0769,122,0.594,2,21
SPOT-115578,Desktop,0.81,14,5,0.3633,0,0.373,6,26
SPOT-115579,Mobile,2.3,41,9,0.24,0,0.287,8,22
SPOT-115580,Mobile,1.4,25,3,0.133,0,0.139,7,23
SPOT-115581,Mobile,2.72,49,20,0.4172,85,0.068,2,28
SPOT-115582,Connected Car,4.52,81,22,0.2822,0,0.135,7,21
SPOT-115583,Mobile,4.06,73,15,0.2118,0,0.349,5,24
SPOT-115584,Mobile,1.48,26,17,0.6851,46,0.009,2,19
SPOT-115585,Web Player,3.7,66,35,0.5367,116,0.487,0,7
SPOT-115586,Mobile,4.25,76,20,0.2732,0,0.202,3,23
SPOT-115587,Mobile,0.44,7,1,0.275,0,0.488,3,22
SPOT-115588,Web Player,0.99,17,6,0.4115,0,0.426,6,23
SPOT-115589,Mobile,0.29,5,2,0.543,9,0.326,4,10
SPOT-115590,Mobile,1.61,29,11,0.4134,50,0.141,3,23
SPOT-115591,Mobile,1.26,22,13,0.608,39,0.152,2,23
SPOT-115592,Desktop,1.36,24,12,0.5275,42,0.215,0,9
SPOT-115593,Mobile,2.16,38,6,0.1756,0,0.427,10,23
SPOT-115594,Connected Car,4.34,78,30,0.3898,0,0.194,6,27
SPOT-115595,Mobile,2.81,50,18,0.3602,0,0.397,11,16
SPOT-115596,Smart Speaker,2.94,52,13,0.2585,0,0.102,8,23
SPOT-115597,Mobile,1.52,27,2,0.1009,0,0.357,7,21
SPOT-115598,Web Player,1.43,25,7,0.3082,45,0.296,5,14
SPOT-115599,Mobile,1.99,35,8,0.2312,62,0.549,0,23
SPOT-115600,Smart Speaker,1.41,25,12,0.4851,44,0.17,1,20
SPOT-115601,Connected Car,3.13,56,31,0.5607,0,0.54,5,24
SPOT-115602,Mobile,5.84,105,14,0.1402,0,0.289,5,16
SPOT-115603,Mobile,2.21,39,22,0.5739,69,0.416,3,10
SPOT-115604,Mobile,0.86,15,2,0.1491,27,0.631,3,10
SPOT-115605,Web Player,3.07,55,9,0.1648,96,0.675,3,23
SPOT-115606,Smart Speaker,2.05,36,17,0.4944,64,0.162,2,12
SPOT-115607,Mobile,1.09,19,3,0.1904,0,0.192,6,19
SPOT-115608,Desktop,1.42,25,7,0.3036,44,0.226,1,25
SPOT-115609,Mobile,5.85,105,18,0.1728,0,0.261,6,24
SPOT-115610,Desktop,1.16,20,6,0.3496,0,0.012,6,22
SPOT-115611,Mobile,0.91,16,2,0.1763,0,0.099,8,21
SPOT-115612,Mobile,2.61,46,9,0.2143,0,0.341,5,18
SPOT-115613,Mobile,0.97,17,3,0.2238,0,0.14,7,20
SPOT-115614,Mobile,2.37,42,9,0.2189,74,0.406,1,22
SPOT-115615,Web Player,4.25,76,7,0.0992,0,0.25,3,20
SPOT-115616,Mobile,1.46,26,5,0.2179,45,0.227,2,23
SPOT-115617,Mobile,2.37,42,29,0.7093,74,0.413,1,9
SPOT-115618,Desktop,1.57,28,5,0.2037,0,0.47,9,18
SPOT-115619,Mobile,4.63,83,17,0.2136,0,0.124,5,26
SPOT-115620,Connected Car,1.15,20,3,0.1979,36,0.49,1,23
SPOT-115621,Mobile,3.5,63,7,0.1227,0,0.163,6,22
SPOT-115622,Connected Car,1.7,30,16,0.5451,53,0.392,5,11
SPOT-115623,Desktop,4.61,82,21,0.2621,145,0.385,2,22
SPOT-115624,Desktop,10.44,187,57,0.3068,0,0.306,9,24
SPOT-115625,Desktop,2.3,41,13,0.3321,0,0.147,7,23
SPOT-115626,Mobile,4.13,74,2,0.0319,0,0.152,6,21
SPOT-115627,Desktop,1.06,19,10,0.5743,33,0.072,2,10
SPOT-115628,Mobile,0.73,13,7,0.6066,23,0.061,3,17
SPOT-115629,Web Player,3.63,65,7,0.1195,114,0.028,2,23
SPOT-115630,Mobile,0.5,9,2,0.2409,0,0.196,6,21
SPOT-115631,Connected Car,0.91,16,6,0.3922,28,0.032,1,13
SPOT-115632,Mobile,5.38,96,15,0.1594,0,0.063,8,22
SPOT-115633,Desktop,3.31,59,5,0.0996,0,0.135,9,24
SPOT-115634,Mobile,2.67,48,9,0.1948,0,0.764,9,26
SPOT-115635,Mobile,1.01,18,4,0.2512,31,0.245,7,24
SPOT-115636,Mobile,5.94,106,21,0.206,0,0.175,9,22
SPOT-115637,Mobile,2.81,50,16,0.3359,88,0.454,1,24
SPOT-115638,Smart Speaker,0.11,2,0,0.1322,3,0.8,3,23
SPOT-115639,Mobile,0.67,12,5,0.4598,21,0.344,4,10
SPOT-115640,Desktop,3.74,67,23,0.3529,0,0.507,4,23
SPOT-115641,Mobile,4.87,87,13,0.1499,153,0.156,2,21
SPOT-115642,Web Player,1.05,18,8,0.4503,33,0.147,1,22
SPOT-115643,Desktop,1.27,22,6,0.2871,39,0.359,5,23
SPOT-115644,Mobile,0.9,16,5,0.3436,0,0.466,4,22
SPOT-115645,Mobile,2.1,37,2,0.0589,66,0.097,2,9
SPOT-115646,Mobile,0.84,15,3,0.2487,26,0.069,3,19
SPOT-115647,Connected Car,5.55,99,41,0.4204,0,0.062,4,22
SPOT-115648,Mobile,5.52,99,36,0.3687,0,0.143,8,25
SPOT-115649,Web Player,3.35,60,27,0.4554,0,0.024,7,23
SPOT-115650,Desktop,1.35,24,13,0.5505,0,0.137,2,22
SPOT-115651,Desktop,2.36,42,8,0.2094,0,0.434,3,24
SPOT-115652,Mobile,1.77,31,21,0.7073,55,0.255,4,25
SPOT-115653,Mobile,5.57,100,46,0.4611,0,0.097,8,25
SPOT-115654,Mobile,7.44,133,37,0.2849,0,0.174,9,22
SPOT-115655,Mobile,3.05,54,16,0.2987,0,0.131,6,21
SPOT-115656,Mobile,1.92,34,6,0.1827,0,0.181,8,26
SPOT-115657,Connected Car,1.43,25,5,0.2227,0,0.131,4,27
SPOT-115658,Desktop,1.35,24,0,0.0367,0,0.188,10,20
SPOT-115659,Mobile,2.96,53,16,0.3164,0,0.305,4,23
SPOT-115660,Mobile,3.58,64,9,0.148,0,0.308,10,26
SPOT-115661,Desktop,1.67,30,18,0.6145,52,0.414,1,8
SPOT-115662,Smart Speaker,2.49,44,13,0.3008,0,0.116,4,23
SPOT-115663,Mobile,2.76,49,10,0.2045,0,0.246,3,20
SPOT-115664,Mobile,1.12,20,2,0.1019,0,0.223,4,19
SPOT-115665,Mobile,8.76,157,50,0.3227,0,0.257,6,25
SPOT-115666,Mobile,1.08,19,4,0.2535,0,0.13,2,23
SPOT-115667,Desktop,2.9,52,28,0.5495,0,0.079,9,27
SPOT-115668,Desktop,0.53,9,3,0.3794,0,0.206,3,23
SPOT-115669,Web Player,3.91,70,20,0.2928,0,0.364,5,22
SPOT-115670,Mobile,2.21,39,2,0.0577,69,0.346,2,21
SPOT-115671,Mobile,6.27,112,5,0.0521,0,0.197,7,25
SPOT-115672,Mobile,2.25,40,16,0.4106,70,0.085,4,23
SPOT-115673,Mobile,2.0,35,4,0.1415,0,0.052,6,18
SPOT-115674,Mobile,5.49,98,21,0.2147,0,0.169,3,22
SPOT-115675,Mobile,1.78,32,7,0.2353,0,0.202,11,24
SPOT-115676,Mobile,1.61,28,2,0.076,0,0.561,7,23
SPOT-115677,Mobile,0.94,16,2,0.1535,0,0.183,9,23
SPOT-115678,Mobile,2.27,40,13,0.3371,71,0.444,3,21
SPOT-115679,Mobile,3.83,68,16,0.2375,0,0.262,8,24
SPOT-115680,Smart Speaker,3.17,57,25,0.4391,99,0.285,1,10
SPOT-115681,Smart Speaker,1.24,22,3,0.1814,0,0.192,9,19
SPOT-115682,Mobile,1.56,28,6,0.2439,0,0.289,7,18
SPOT-115683,Desktop,5.64,101,27,0.2691,0,0.151,4,19
SPOT-115684,Web Player,2.13,38,12,0.3349,0,0.099,6,25
SPOT-115685,Desktop,3.59,64,21,0.3408,0,0.286,6,19
SPOT-115686,Web Player,3.13,56,23,0.4257,0,0.482,6,23
SPOT-115687,Mobile,1.85,33,17,0.5169,58,0.233,3,10
SPOT-115688,Connected Car,2.42,43,11,0.2784,76,0.303,2,20
SPOT-115689,Mobile,0.8,14,5,0.3719,0,0.159,4,25
SPOT-115690,Mobile,3.5,62,6,0.1092,0,0.24,5,22
SPOT-115691,Mobile,2.5,45,7,0.172,0,0.252,3,24
SPOT-115692,Mobile,1.0,18,5,0.3261,31,0.261,1,21
SPOT-115693,Mobile,2.29,41,7,0.1807,72,0.347,4,23
SPOT-115694,Mobile,0.52,9,1,0.132,16,0.087,2,10
SPOT-115695,Mobile,0.52,9,3,0.3384,0,0.567,5,10
SPOT-115696,Mobile,5.82,104,42,0.4109,0,0.203,9,22
SPOT-115697,Mobile,3.64,65,3,0.0562,0,0.653,5,18
SPOT-115698,Desktop,2.46,44,14,0.3188,0,0.232,3,24
SPOT-115699,Mobile,6.62,119,31,0.2651,0,0.088,3,20
SPOT-115700,Mobile,2.59,46,21,0.4701,81,0.246,2,24
SPOT-115701,Mobile,8.58,154,9,0.0608,0,0.19,4,23
SPOT-115702,Mobile,0.86,15,2,0.1681,0,0.11,9,21
SPOT-115703,Mobile,2.58,46,4,0.1043,0,0.118,5,25
SPOT-115704,Connected Car,4.32,77,24,0.3141,136,0.249,4,27
SPOT-115705,Mobile,3.03,54,43,0.8019,95,0.394,1,8
SPOT-115706,Mobile,2.39,42,22,0.5273,75,0.062,1,11
SPOT-115707,Mobile,2.48,44,4,0.1053,78,0.2,2,25
SPOT-115708,Smart Speaker,1.52,27,8,0.3017,0,0.063,8,23
SPOT-115709,Mobile,5.6,100,56,0.5616,0,0.191,6,23
SPOT-115710,Smart Speaker,0.49,8,2,0.2942,15,0.118,1,26
SPOT-115711,Web Player,6.5,117,34,0.2971,0,0.096,2,25
SPOT-115712,Mobile,5.33,95,10,0.1158,0,0.144,8,19
SPOT-115713,Mobile,4.15,74,15,0.2092,0,0.085,6,25
SPOT-115714,Smart Speaker,5.31,95,13,0.1406,0,0.139,5,26
SPOT-115715,Mobile,0.29,5,1,0.3192,0,0.452,3,26
SPOT-115716,Connected Car,1.1,19,4,0.2592,34,0.29,3,23
SPOT-115717,Smart Speaker,2.33,42,7,0.1874,73,0.079,1,11
SPOT-115718,Smart Speaker,2.49,44,16,0.3657,78,0.303,0,7
SPOT-115719,Web Player,1.59,28,7,0.2719,0,0.229,4,24
SPOT-115720,Web Player,3.64,65,11,0.1713,0,0.438,2,21
SPOT-115721,Mobile,3.26,58,11,0.1953,102,0.16,5,23
SPOT-115722,Desktop,1.02,18,5,0.318,32,0.289,1,10
SPOT-115723,Web Player,3.87,69,12,0.1874,0,0.281,4,25
SPOT-115724,Mobile,2.64,47,4,0.0965,0,0.453,4,22
SPOT-115725,Smart Speaker,1.45,26,10,0.3952,45,0.126,3,24
SPOT-115726,Mobile,2.57,46,14,0.3051,0,0.291,8,24
SPOT-115727,Mobile,6.36,114,43,0.3816,0,0.231,7,24
SPOT-115728,Web Player,1.65,29,5,0.1864,0,0.359,5,21
SPOT-115729,Smart Speaker,2.43,43,18,0.4299,0,0.413,3,24
SPOT-115730,Mobile,1.21,21,2,0.1129,0,0.199,1,21
SPOT-115731,Mobile,4.63,83,45,0.5441,145,0.511,2,24
SPOT-115732,Smart Speaker,3.04,54,10,0.1989,0,0.134,11,21
SPOT-115733,Desktop,2.09,37,4,0.1123,65,0.293,3,23
SPOT-115734,Desktop,5.26,94,8,0.0954,0,0.007,8,26
SPOT-115735,Web Player,0.95,17,3,0.2314,0,0.284,5,23
SPOT-115736,Mobile,1.85,33,5,0.1538,0,0.279,3,26
SPOT-115737,Mobile,1.24,22,14,0.6792,38,0.232,1,12
SPOT-115738,Mobile,2.85,51,19,0.3755,89,0.123,5,19
SPOT-115739,Smart Speaker,2.44,43,4,0.1149,0,0.613,3,21
SPOT-115740,Mobile,1.35,24,2,0.1025,0,0.679,5,21
SPOT-115741,Desktop,4.28,77,20,0.271,0,0.32,9,20
SPOT-115742,Mobile,0.72,12,2,0.1737,0,0.321,5,26
SPOT-115743,Mobile,1.57,28,21,0.7554,49,0.401,3,15
SPOT-115744,Mobile,1.39,25,13,0.5468,43,0.465,4,7
SPOT-115745,Smart Speaker,4.35,78,39,0.5013,136,0.155,1,13
SPOT-115746,Desktop,2.03,36,16,0.4516,63,0.017,3,19
SPOT-115747,Mobile,4.18,75,47,0.6396,0,0.386,4,20
SPOT-115748,Mobile,4.01,72,8,0.1182,0,0.454,6,23
SPOT-115749,Desktop,5.46,98,41,0.4194,172,0.376,2,22
SPOT-115750,Mobile,1.24,22,6,0.305,0,0.456,3,22
SPOT-115751,Desktop,1.29,23,10,0.4764,40,0.133,2,9
SPOT-115752,Web Player,4.07,73,21,0.2912,0,0.142,5,21
SPOT-115753,Mobile,1.98,35,9,0.276,62,0.048,1,9
SPOT-115754,Mobile,2.56,46,2,0.0612,0,0.272,4,21
SPOT-115755,Desktop,0.8,14,1,0.0817,25,0.384,1,7
SPOT-115756,Mobile,1.68,30,6,0.2018,52,0.406,3,23
SPOT-115757,Mobile,1.39,24,8,0.3708,43,0.184,4,20
SPOT-115758,Mobile,1.84,33,12,0.3916,58,0.295,2,12
SPOT-115759,Smart Speaker,1.55,27,8,0.3174,0,0.362,5,19
SPOT-115760,Desktop,0.83,15,3,0.2057,0,0.072,4,25
SPOT-115761,Web Player,1.31,23,6,0.3034,41,0.59,3,24
SPOT-115762,Connected Car,4.63,83,42,0.5139,145,0.144,2,21
SPOT-115763,Mobile,2.99,53,23,0.4406,94,0.049,1,10
SPOT-115764,Mobile,2.62,47,9,0.1999,0,0.29,5,21
SPOT-115765,Mobile,1.99,35,15,0.4335,0,0.285,9,21
SPOT-115766,Mobile,0.93,16,7,0.4787,29,0.155,4,6
SPOT-115767,Mobile,2.77,49,11,0.2252,87,0.037,1,20
SPOT-115768,Mobile,1.8,32,5,0.182,0,0.505,5,22
SPOT-115769,Mobile,2.48,44,9,0.2269,0,0.285,6,23
SPOT-115770,Mobile,4.22,75,21,0.2873,0,0.261,5,23
SPOT-115771,Mobile,2.17,38,15,0.3965,68,0.477,0,12
SPOT-115772,Mobile,4.83,87,38,0.4458,0,0.306,6,23
SPOT-115773,Desktop,3.2,57,22,0.3932,100,0.1,1,28
SPOT-115774,Connected Car,1.08,19,6,0.3465,0,0.326,2,23
SPOT-115775,Mobile,0.72,12,6,0.5191,22,0.459,3,23
SPOT-115776,Mobile,9.72,175,49,0.2817,0,0.369,4,27
SPOT-115777,Web Player,1.57,28,10,0.3677,49,0.427,2,26
SPOT-115778,Desktop,2.97,53,9,0.176,93,0.509,0,13
SPOT-115779,Mobile,1.64,29,9,0.3189,51,0.205,1,22
SPOT-115780,Connected Car,2.1,37,9,0.2558,0,0.146,7,23
SPOT-115781,Mobile,3.57,64,17,0.2687,0,0.097,8,22
SPOT-115782,Mobile,5.26,94,16,0.1706,0,0.428,6,24
SPOT-115783,Mobile,1.88,33,31,0.95,59,0.323,6,13
SPOT-115784,Mobile,4.78,86,13,0.1609,0,0.097,9,21
SPOT-115785,Desktop,1.74,31,15,0.4968,0,0.517,4,24
SPOT-115786,Mobile,1.65,29,7,0.2549,52,0.169,1,23
SPOT-115787,Mobile,2.31,41,17,0.435,0,0.575,6,24
